address,alt_addr,canonical_addr,used,type,class_,icon,latitude,longitude,found_country,country_code,country_name
"Rome, Oneida, New York, USA",,,1,,,,43.2102196,-75.4583956,True,US,USA
"Easton, Bristol, Massachusetts, USA",,,1,,,,42.0245442,-71.1286594,True,US,USA
"Coventry, Tolland, Connecticut, USA",,,1,,,,41.7700987,-72.3050803,True,US,USA
"Springfield, Otsego, New York, USA",,,1,,,,42.8361841,-74.8534838,True,US,USA
"Wrentham, Norfolk, Massachusetts, USA",,,1,,,,42.0667652,-71.3281114,True,US,USA
"Cumberland, Providence, Rhode Island, USA",,,1,,,,41.9667656,-71.4328363,True,US,USA
"Tisbury, Dukes, Massachusetts, USA",,,1,,,,41.4576223,-70.6156969,True,US,USA
"Middletown Springs, Rutland, Vermont, USA",,,1,,,,43.4853063,-73.1182549,True,US,USA
"Bennington, Vermont, USA",,,1,,,,42.8788667,-73.1968205,True,US,USA
"Clinton, New York, USA",,,1,,,,40.7652778,-73.993889,True,US,USA
"Lomersheim, Enzkreis, Baden-Württemberg, Germany",,,1,,,,48.9326355,8.8668632,True,DE,Germany
"Andover, Essex, Massachusetts, USA",,,1,,,,42.65717,-71.1408776,True,US,USA
"Boston, Suffolk, Massachusetts, USA",,,1,,,,42.3554334,-71.060511,True,US,USA
"Bedford, Hillsborough, New Hampshire, USA",,,1,,,,42.9464737,-71.5159015,True,US,USA
"Manchester, Hillsborough, New Hampshire, USA",,,1,,,,42.9956397,-71.4547891,True,US,USA
"Nashua, Hillsborough, New Hampshire, USA",,,1,,,,42.7656251,-71.4677032,True,US,USA
"Lynn, Essex, Massachusetts, USA",,,1,,,,42.466763,-70.9494939,True,US,USA
"Bradford, Essex, Massachusetts, USA",,,1,,,,42.7652102,-71.0760878,True,US,USA
"Cambridge, Middlesex, Massachusetts, USA",,,1,,,,42.3656347,-71.1040018,True,US,USA
"Sudbury, Middlesex, Massachusetts, USA",,,1,,,,42.3834278,-71.4161725,True,US,USA
"Concord, Middlesex, Massachusetts, USA",,,1,,,,42.4605189,-71.3488963,True,US,USA
"Stoneham, Middlesex, Massachusetts, USA",,,1,,,,42.4802635,-71.0993581,True,US,USA
"Westborough, Worcester, Massachusetts, USA",,,1,,,,42.2694308,-71.6129907,True,US,USA
"Brooklyn, Kings, New York, USA",,,1,,,,40.6526006,-73.9497211,True,US,USA
"Ipswich, Essex, Massachusetts, USA",,,1,,,,42.679273,-70.8411583,True,US,USA
"Stonington, New London, Connecticut, USA",,,1,,,,41.5187226,-72.0519409,True,US,USA
"Pottstown, Montgomery, Pennsylvania, USA",,,1,,,,40.2452976,-75.6496424,True,US,USA
"Watertown, Middlesex, Massachusetts, USA",,,1,,,,42.3652518,-71.1843236,True,US,USA
"Preston City, New London, Connecticut, USA",,,1,,,,41.5296768,-71.9848643,True,US,USA
"Scipio, Cayuga, New York, USA",,,1,,,,42.7948111,-76.5614129,True,US,USA
"Pottstown, Chester, Pennsylvania, USA",,,1,,,,40.2365695,-75.6595827,True,US,USA
"Hadley, Hampshire, Massachusetts, USA",,,1,,,,42.3423259,-72.5891221,True,US,USA
"Wethersfield, Hartford, Connecticut, USA",,,1,,,,41.7142665,-72.6525922,True,US,USA
"Roxbury, Suffolk, Massachusetts, USA",,,1,,,,42.3289067,-71.0850853,True,US,USA
"Hebron, Tolland, Connecticut, USA",,,1,,,,41.7501575,-72.4282654,True,US,USA
"Kittery, York, Maine, USA",,,1,,,,43.088448,-70.736847,True,US,USA
"Killingworth, Middlesex, Connecticut, USA",,,1,,,,41.3581545,-72.5637023,True,US,USA
"Andover, Tolland, Connecticut, USA",,,1,,,,41.7373212,-72.37036,True,US,USA
"Dorchester, Suffolk, Massachusetts, USA",,,1,,,,42.301376,-71.0612744,True,US,USA
"Albemarle, Virginia, USA",,,1,,,,38.0085107,-78.6086754,True,US,USA
"Glasgow, Barren, Kentucky, USA",,,1,,,,36.995906,-85.9124842,True,US,USA
"Otterville, Cooper, Missouri, USA",,,1,,,,38.6997409,-93.0021426,True,US,USA
"Blount, Tennessee, USA",,,1,,,,35.6719722,-83.9314465,True,US,USA
"Maryville, Blount, Tennessee, USA",,,1,,,,35.7564719,-83.9704593,True,US,USA
"Greenfield, Dade, Missouri, USA",,,1,,,,37.4153244,-93.8410449,True,US,USA
"Dade, Missouri, USA",,,1,,,,37.4323036,-93.8406302,True,US,USA
"Cooper, Missouri, USA",,,1,,,,38.8452595,-92.8249579,True,US,USA
"Emmitsburg, Frederick, Maryland, USA",,,1,,,,39.7045417,-77.3269307,True,US,USA
Germany,,,1,,,,51.1638175,10.4478313,True,DE,Germany
"Fredericktown, Cecil, Maryland, USA",,,1,,,,39.3662232,-75.8838284,True,US,USA
"Bloomington, McLean, Illinois, USA",,,1,,,,40.4797828,-88.9939147,True,US,USA
"Providence, Rhode Island, USA",,,1,,,,41.8239891,-71.4128343,True,US,USA
"Bradford, Devon, England",,,1,,,,50.8309593,-4.2412484,True,GB,England
"Charlestown, Suffolk, Massachusetts, USA",,,1,,,,42.3778749,-71.0619957,True,US,USA
"Wigtownshire, Scotland",,,1,,,,54.9036896,-5.02225,True,GB,Scotland
"Kirkcudbright, Kirkcudbrightshire, Scotland",,,1,,,,54.9044714,-4.0213174,True,GB,Scotland
"Stallingborough, Lincolnshire, England",,,1,,,,53.5871667,-0.1834359,True,GB,England
"Stepney, London, England",,,1,,,,51.5174023,-0.0462189,True,GB,England
"Odell, Bedfordshire, England",,,1,,,,52.0307897,-0.3304262,True,GB,England
"Kilsyth, Stirlingshire, Scotland",,,1,,,,56.0701208,-3.9087351,True,GB,Scotland
"Rotterdam, Zuid-Holland, Netherlands",,,1,,,,51.9244424,4.47775,True,NL,Netherlands
"St Helens, Lancashire, England",,,1,,,,53.7396851,-2.3808275,True,GB,England
"New Haven, New Haven, Connecticut, USA",,,1,,,,41.2976052,-72.9265437,True,US,USA
"Bolton, Worcester, Massachusetts, USA",,,1,,,,42.4342336,-71.6097744,True,US,USA
"Plymouth, Windsor, Vermont, USA",,,1,,,,43.5355839,-72.7217781,True,US,USA
"Marlborough, Middlesex, Massachusetts, USA",,,1,,,,42.3468589,-71.5525188,True,US,USA
"Chester, Windsor, Vermont, USA",,,1,,,,43.2629706,-72.5945649,True,US,USA
"Ludlow, Windsor, Vermont, USA",,,1,,,,43.3961459,-72.7011648,True,US,USA
"Bergery, Bedfordshire, England",,,1,,,,52.0640034,-0.4111138,True,GB,England
"Wold, Northamptonshire, England",,,1,,,,52.3640118,-0.6459677,True,GB,England
"Badby, Northamptonshire, England",,,1,,,,52.2261761,-1.1814946,True,GB,England
"Wormleighton, Stratford on Avon, Warwickshire, England",,,1,,,,52.1790224,-1.3451912,True,GB,England
"Daventry District, Northamptonshire, England",,,1,,,,52.2638831,-1.1404808,True,GB,England
"Althorpe, Lincolnshire, England",,,1,,,,53.5855457,-0.732955,True,GB,England
"Fawsley, Northamptonshire, England",,,1,,,,52.2049813,-1.1818514,True,GB,England
"Everdon, Northamptonshire, England",,,1,,,,52.2108771,-1.1430057,True,GB,England
"Northamptonshire, England",,,1,,,,52.3106138,-0.865913,True,GB,England
"Farmington, Franklin, Maine, USA",,,1,,,,44.671094,-70.151825,True,US,USA
"Stoke By Nayland, Suffolk, England",,,1,,,,51.9892706,0.8966564,True,GB,England
"Fen Stanton, Huntingdonshire, England",,,1,,,,52.371044,-0.2235779,True,GB,England
"Plymouth, Plymouth, Massachusetts, USA",,,1,,,,41.9583799,-70.6673851,True,US,USA
"Hartford, Connecticut, USA",,,1,,,,41.764582,-72.6908547,True,US,USA
"Dedham, Norfolk, Massachusetts, USA",,,1,,,,42.2489143,-71.1755732,True,US,USA
"Bridgewater, Plymouth, Massachusetts, USA",,,1,,,,41.9902206,-70.9754432,True,US,USA
Netherlands,,,1,,,,52.2434979,5.6343227,True,NL,Netherlands
"Berkeley, Charles City, Virginia, USA",,,1,,,,37.3183245,-77.1793543,True,US,USA
"North Bend, Hamilton, Ohio, USA",,,1,,,,39.1525576,-84.7480038,True,US,USA
"White House, Washington, District of Columbia, USA",,,1,,,,38.8976997,-77.0365532,True,US,USA
"Crown Hill Cemetery, Indianapolis, Marion, Indiana, USA",,,1,,,,39.8187989,-86.1709159,True,US,USA
"Indianapolis, Marion, Indiana, USA",,,1,,,,39.7683331,-86.1583502,True,US,USA
"Flatbrookville, Sussex, New Jersey, USA",,,1,,,,41.1003736,-74.9635055,True,US,USA
"Vincennes, Knox, Indiana, USA",,,1,,,,38.6772691,-87.5286325,True,US,USA
"Francisville, Boone, Kentucky, USA",,,1,,,,39.1050586,-84.7243917,True,US,USA
"Boone, Kentucky, USA",,,1,,,,38.9589235,-84.7160121,True,US,USA
"Richmond, Richmond, Virginia, USA",,,1,,,,37.5922778,-77.4193382,True,US,USA
"Morristown, Middlesex, New Jersey, USA",,,1,,,,40.4279992,-74.2560893,True,US,USA
"Mercersburg, Franklin, Pennsylvania, USA",,,1,,,,39.8282214,-77.9037226,True,US,USA
"Oxford, Butler, Ohio, USA",,,1,,,,39.5103048,-84.7420519,True,US,USA
"Greenwich, Fairfield, Connecticut, USA",,,1,,,,41.098817,-73.7214019,True,US,USA
"Honesdale, Wayne, Pennsylvania, USA",,,1,,,,41.5771005,-75.2580212,True,US,USA
"Locust Valley, Nassau, New York, USA",,,1,,,,40.8775225,-73.5723052,True,US,USA
"Madison, Indiana, USA",,,1,,,,40.1624531,-85.7260804,True,US,USA
"Helena, Lewis and Clark, Montana, USA",,,1,,,,46.5927425,-112.036277,True,US,USA
"Minneapolis, Hennepin, Minnesota, USA",,,1,,,,44.9772995,-93.2654692,True,US,USA
"Raleigh, Wake, North Carolina, USA",,,1,,,,35.7803977,-78.6390989,True,US,USA
"Greeneville, Greene, Tennessee, USA",,,1,,,,36.1631575,-82.8309861,True,US,USA
"Greene, Tennessee, USA",,,1,,,,36.1698443,-82.8766356,True,US,USA
"Telford, Washington, Tennessee, USA",,,1,,,,36.2489943,-82.5451479,True,US,USA
"Nashville, Davidson, Tennessee, USA",,,1,,,,36.1622767,-86.7742984,True,US,USA
"Bluff City, Sullivan, Tennessee, USA",,,1,,,,36.4742705,-82.2609685,True,US,USA
"Elizabethton, Carter, Tennessee, USA",,,1,,,,36.3487756,-82.2107617,True,US,USA
"Cedar Creek, Greene, Tennessee, USA",,,1,,,,36.0239908,-82.9023711,True,US,USA
"Afton, Greene, Tennessee, USA",,,1,,,,36.1939922,-82.738763,True,US,USA
"Madison, North Carolina, USA",,,1,,,,35.8482034,-82.6931063,True,US,USA
"Beaufort, North Carolina, USA",,,1,,,,35.469331,-76.8927522,True,US,USA
"West Columbia, Brazoria, Texas, USA",,,1,,,,29.1438582,-95.6452249,True,US,USA
"Brazoria, Brazoria, Texas, USA",,,1,,,,29.0444147,-95.5691126,True,US,USA
"Queens, New York, USA",,,1,,,,40.7135078,-73.8283132,True,US,USA
"Chestnut Hill, Boston, Middlesex, Massachusetts, USA",,,1,,,,42.3336727,-71.1624971,True,US,USA
"Brookline, Norfolk, Massachusetts, USA",,,1,,,,42.332918,-71.1187829,True,US,USA
"Aiken, South Carolina, USA",,,1,,,,33.5723191,-81.6182086,True,US,USA
"Norwich, New London, Connecticut, USA",,,1,,,,41.5243537,-72.0759008,True,US,USA
"Nord, Nord-Pas-de-Calais, France",,,1,,,,50.4442902,3.0325699,True,FR,France
"Alaska, USA",,,1,,,,64.4459613,-149.680909,True,US,USA
"Palm Springs, Palm Beach, Florida, USA",,,1,,,,26.6359009,-80.0961538,True,US,USA
"Cambrai, Nord, Nord-Pas-de-Calais, France",,,1,,,,50.2475915,3.1555757,True,FR,France
"Manhattan, Kings, New York, USA",,,1,,,,40.7029052,-73.990118,True,US,USA
"Brattleboro, Windham, Vermont, USA",,,1,,,,42.8507588,-72.5572913,True,US,USA
"Cold Spring Harbor, Suffolk, New York, USA",,,1,,,,40.8601065,-73.4529025,True,US,USA
"Hartford, Hartford, Connecticut, USA",,,1,,,,41.764582,-72.6908547,True,US,USA
"Farmington, Hartford, Connecticut, USA",,,1,,,,41.7198216,-72.8320435,True,US,USA
"Tivoli, Dutchess, New York, USA",,,1,,,,42.058528,-73.908913,True,US,USA
"Columbia, Herkimer, New York, USA",,,1,,,,42.9277366,-75.0427129,True,US,USA
"Denison, Grayson, Texas, USA",,,1,,,,33.7556593,-96.536658,True,US,USA
"Abilene, Dickinson, Kansas, USA",,,1,,,,38.917252,-97.21377,True,US,USA
"Boone, Iowa, USA",,,1,,,,42.0171798,-93.9254114,True,US,USA
"San Antonio, Bexar, Texas, USA",,,1,,,,29.4246002,-98.4951405,True,US,USA
"Fort Meade, Anne Arundel, Maryland, USA",,,1,,,,39.1031979,-76.7465173,True,US,USA
"Denver, Colorado, USA",,,1,,,,39.7392364,-104.984862,True,US,USA
"Trappe, Talbot, Maryland, USA",,,1,,,,38.6584506,-76.0579956,True,US,USA
"Fort Knox, Hardin, Kentucky, USA",,,1,,,,37.8976552,-85.9038521,True,US,USA
"Dallas, Dallas, Texas, USA",,,1,,,,32.7762719,-96.7968559,True,US,USA
"Southampton, Suffolk, New York, USA",,,1,,,,40.8842482,-72.3897131,True,US,USA
"Falmouth, Cumberland, Maine, USA",,,1,,,,43.729525,-70.241993,True,US,USA
"Otis AF Base, Falmouth, Barnstable, Massachusetts, USA",,,1,,,,41.5514979,-70.6147519,True,US,USA
"Eastchester Town, Westchester, New York, USA",,,1,,,,40.9610563,-73.8064739,True,US,USA
"Hyannis Port, Barnstable, Massachusetts, USA",,,1,,,,41.6334445,-70.2983549,True,US,USA
"Bronxville, Westchester, New York, USA",,,1,,,,40.9381544,-73.8320784,True,US,USA
"Hull, Plymouth, Massachusetts, USA",,,1,,,,42.3020436,-70.9078243,True,US,USA
"Suffolk, England",,,1,,,,52.2410014,1.0465716,True,GB,England
"Chatsworth house, Derbyshire, England",,,1,,,,53.2275873,-1.6113902,True,GB,England
"Ardèche, Rhône-Alpes, France",,,1,,,,44.815194,4.3986525,True,FR,France
"Centerville, Barnstable, Massachusetts, USA",,,1,,,,41.6499298,-70.3485753,True,US,USA
"Arlington Cemetery, Arlington, Virginia, USA",,,1,,,,38.8846187,-77.0630855,True,US,USA
"Boston, Suffolk, New York, USA",,,1,,,,40.8146879,-72.9965503,True,US,USA
"Westminster, Carroll, Maryland, USA",,,1,,,,39.5751717,-76.9959168,True,US,USA
"Bethesda, Montgomery, Maryland, USA",,,1,,,,38.9812725,-77.1233587,True,US,USA
"Riverdale, New York, USA",,,1,,,,40.90056,-73.90639,True,US,USA
"Palm Beach, Palm Beach, Florida, USA",,,1,,,,26.7056172,-80.0361517,True,US,USA
"Omaha, Douglas, Nebraska, USA",,,1,,,,41.2587459,-95.9383758,True,US,USA
"Grand Rapids, Kent, Michigan, USA",,,1,,,,42.9632425,-85.6678639,True,US,USA
"Rancho Mirage, Riverside, California, USA",,,1,,,,33.7583005,-116.4347271,True,US,USA
"Glendale, Los Angeles, California, USA",,,1,,,,34.1469416,-118.2478471,True,US,USA
"Tucson, Pima, Arizona, USA",,,1,,,,32.2228765,-110.974847,True,US,USA
"Harvard, McHenry, Illinois, USA",,,1,,,,42.422241,-88.6137101,True,US,USA
"Plains, Sumter, Georgia, USA",,,1,,,,32.0340872,-84.3926633,True,US,USA
"Greenway, Charles City, Virginia, USA",,,1,,,,37.340981,-77.0816368,True,US,USA
"Cedar Grove, New Kent, Virginia, USA",,,1,,,,37.4857339,-77.1165521,True,US,USA
"Cedar Grove Plantation, Clarksville, Mecklenburg, Virginia, USA",,,1,,,,36.6240321,-78.5569437,True,US,USA
"Charles City, Virginia, USA",,,1,,,,37.3705777,-77.0605098,True,US,USA
"Roxbury, New Kent, Virginia, USA",,,1,,,,37.5233762,-77.1440108,True,US,USA
"Montgomery, Montgomery, Alabama, USA",,,1,,,,32.37742,-86.3091683,True,US,USA
"Charles City, Charles City, Virginia, USA",,,1,,,,37.342801,-77.0664642,True,US,USA
"Providence Forge, New Kent, Virginia, USA",,,1,,,,37.4424264,-77.0439583,True,US,USA
"Williamsburg, Williamsburg, Independent Cities, Virginia, USA",,,1,,,,37.1232245,-78.4927721,True,US,USA
"Baltimore, Independent Cities, Maryland, USA",,,1,,,,39.5162401,-76.9382069,True,US,USA
"Louisville, Jefferson, Kentucky, USA",,,1,,,,38.2542376,-85.759407,True,US,USA
"Tazewell, Virginia, USA",,,1,,,,37.1236041,-81.5684129,True,US,USA
"Colma, San Mateo, California, USA",,,1,,,,37.6766821,-122.459603,True,US,USA
"San Francisco, San Francisco, California, USA",,,1,,,,37.776547,-122.3948371,True,US,USA
"Gardiners Island, Suffolk, New York, USA",,,1,,,,41.0841161,-72.0942469,True,US,USA
"Richmond, Independent Cities, Virginia, USA",,,1,,,,37.1232245,-78.4927721,True,US,USA
"East Hampton, Suffolk, New York, USA",,,1,,,,40.9633868,-72.1847598,True,US,USA
"Sherwood Forest, Charles City, Virginia, USA",,,1,,,,37.3340365,-77.019968,True,US,USA
"New Mexico, USA",,,1,,,,34.5802074,-105.996047,True,US,USA
"Sherwood Forest, Virginia, USA",,,1,,,,37.2426378,-79.942815,True,US,USA
"Elliston, Montgomery, Virginia, USA",,,1,,,,37.2152145,-80.2300592,True,US,USA
"James City County, Virginia, USA",,,1,,,,37.3211485,-76.7972515,True,US,USA
"Wyoming, Pennsylvania, USA",,,1,,,,41.5179097,-76.019111,True,US,USA
"Charlottesville, Albemarle, Virginia, USA",,,1,,,,38.1410056,-78.450458,True,US,USA
"Caldwell, Essex, New Jersey, USA",,,1,,,,40.8398218,-74.2765366,True,US,USA
"Princeton, Mercer, New Jersey, USA",,,1,,,,40.3496953,-74.6597376,True,US,USA
"Buffalo, Erie, New York, USA",,,1,,,,42.8867166,-78.8783922,True,US,USA
"Tamworth, Carroll, New Hampshire, USA",,,1,,,,43.860277,-71.263504,True,US,USA
"New Hampshire, USA",,,1,,,,43.4849133,-71.6553992,True,US,USA
"Buzzards Bay, Barnstable, Massachusetts, USA",,,1,,,,41.7452589,-70.6154965,True,US,USA
"Redcar, Yorkshire, England",,,1,,,,54.6179021,-1.0687914,True,GB,England
"Exeter, Rockingham, New Hampshire, USA",,,1,,,,42.981477,-70.9478343,True,US,USA
"Lamar, Barton, Missouri, USA",,,1,,,,37.4950527,-94.2768736,True,US,USA
"Independence, Jackson, Missouri, USA",,,1,,,,39.0924792,-94.4137923,True,US,USA
"Kansas City, Jackson, Missouri, USA",,,1,,,,39.100105,-94.5781416,True,US,USA
"Zebulon, Wake, North Carolina, USA",,,1,,,,35.8212013,-78.3126798,True,US,USA
"Jackson, Missouri, USA",,,1,,,,39.0355211,-94.3583509,True,US,USA
"Grandview, Jackson, Missouri, USA",,,1,,,,38.8898478,-94.5313816,True,US,USA
"Lamar Heights, Barton, Missouri, USA",,,1,,,,37.493659,-94.2977265,True,US,USA
"Hyde Park, Dutchess, New York, USA",,,1,,,,41.7841956,-73.9373912,True,US,USA
"Warm Springs, Meriwether, Georgia, USA",,,1,,,,32.8904081,-84.6810381,True,US,USA
"Bronx, Bronx, New York, USA",,,1,,,,40.8466508,-73.8785937,True,US,USA
"Corona Del Mar, Orange, California, USA",,,1,,,,33.5995916,-117.873739,True,US,USA
"Newport Beach, Orange, California, USA",,,1,,,,33.6170092,-117.9294401,True,US,USA
"Campobello, Charlotte, New Brunswick, Canada",,,1,,,,44.8938472,-66.9193702,True,CA,Canada
"Birkenhead, Cheshire, England",,,1,,,,53.2595002,-2.4896283,True,GB,England
"Pittsburgh, Allegheny, Pennsylvania, USA",,,1,,,,40.4416941,-79.9900861,True,US,USA
"Elizabeth, Allen, Louisiana, USA",,,1,,,,30.868526,-92.7929262,True,US,USA
"Majorca, Balearic Islands, Spain",,,1,,,,39.613432,2.8829185,True,ES,Spain
"Wilmington, New Castle, Delaware, USA",,,1,,,,39.7459468,-75.546589,True,US,USA
"Grosse Pointe, Wayne, Michigan, USA",,,1,,,,42.3861485,-82.9118591,True,US,USA
"Mexico City, Distrito Federal, Mexico",,,1,,,,19.4326296,-99.1331785,True,MX,Mexico
"Waterloo, Black Hawk, Iowa, USA",,,1,,,,42.498275,-92.3328743,True,US,USA
"Waldorf Astoria, New York, New York, New York, USA",,,1,,,,40.756502,-73.9733616,True,US,USA
"London, London, England",,,1,,,,51.4893335,-0.1440551,True,GB,England
"Altadena, Los Angeles, California, USA",,,1,,,,34.1928193,-118.1374663,True,US,USA
"Pasadena, Los Angeles, California, USA",,,1,,,,34.1476507,-118.144155,True,US,USA
"Portola Valley, San Mateo, California, USA",,,1,,,,37.3736298,-122.219047,True,US,USA
"Staunton, Augusta, Virginia, USA",,,1,,,,38.1242486,-79.0633967,True,US,USA
"Washington Cath, Washington, District of Columbia, USA",,,1,,,,38.8950368,-77.0365427,True,US,USA
"Rome, Floyd, Georgia, USA",,,1,,,,34.257038,-85.1646726,True,US,USA
"Gainesville, Hall, Georgia, USA",,,1,,,,34.2978794,-83.8240663,True,US,USA
"Pondicherry, India",,,1,,,,10.9156489,79.8069488,True,IN,India
"Middletown, Middlesex, Connecticut, USA",,,1,,,,41.5171937,-72.6382761,True,US,USA
"Montecito, Santa Barbara, California, USA",,,1,,,,34.4366626,-119.6320753,True,US,USA
"South Bethlehem, Armstrong, Pennsylvania, USA",,,1,,,,40.9995097,-79.3408743,True,US,USA
"Marietta, Cobb, Georgia, USA",,,1,,,,33.9528472,-84.5496148,True,US,USA
"Northampton, Hampshire, Massachusetts, USA",,,1,,,,42.3178989,-72.6311006,True,US,USA
"Burlington, Chittenden, Vermont, USA",,,1,,,,44.4761601,-73.212906,True,US,USA
"Plainville, Hartford, Connecticut, USA",,,1,,,,41.764582,-72.6908547,True,US,USA
"Mecklenburg, North Carolina, USA",,,1,,,,35.2356385,-80.8139485,True,US,USA
"Murfreesboro, Rutherford, Tennessee, USA",,,1,,,,35.8460396,-86.3921096,True,US,USA
"Montebello, Nelson, Virginia, USA",,,1,,,,37.8525306,-79.1316813,True,US,USA
"Calvert, Maryland, USA",,,1,,,,38.5288529,-76.537764,True,US,USA
"Pascagoula, Jackson, Mississippi, USA",,,1,,,,30.3646795,-88.5585995,True,US,USA
"Lockport, Niagara, New York, USA",,,1,,,,43.1687104,-78.696567,True,US,USA
"Freiburg, Baden-Württemberg, Germany",,,1,,,,47.9960901,7.8494005,True,DE,Germany
"St Francisville, West Feliciana, Louisiana, USA",,,1,,,,30.7807244,-91.3763353,True,US,USA
"Bayou Sara, West Feliciana, Louisiana, USA",,,1,,,,30.7923154,-91.4341563,True,US,USA
"Winchester, Independent Cities, Virginia, USA",,,1,,,,37.1232245,-78.4927721,True,US,USA
"Winchester, Frederick, Virginia, USA",,,1,,,,39.1433678,-78.1436909,True,US,USA
"New Orleans, Orleans, Louisiana, USA",,,1,,,,29.9559145,-90.0730259,True,US,USA
"Rhode Island, USA",,,1,,,,41.7962409,-71.5992372,True,US,USA
"Fairview, Todd, Kentucky, USA",,,1,,,,36.8424972,-87.3008989,True,US,USA
"St James Parish, Louisiana, USA",,,1,,,,30.0096684,-90.7989525,True,US,USA
"Orange, Virginia, USA",,,1,,,,38.2490349,-78.013983,True,US,USA
"Louisville, Jefferson, Georgia, USA",,,1,,,,33.0015407,-82.4112377,True,US,USA
"Perrysville, Ashland, Ohio, USA",,,1,,,,40.6575594,-82.3115503,True,US,USA
"Green Township, Ashland, Ohio, USA",,,1,,,,40.6933377,-82.280256,True,US,USA
"Stony Batter, Mercersburg, Franklin, Pennsylvania, USA",,,1,,,,39.8282214,-77.9037226,True,US,USA
"Tyrone, Galway, Ireland",,,1,,,,53.2030043,-8.9196593,True,IE,Ireland
"Lemasters, Franklin, Pennsylvania, USA",,,1,,,,39.8612026,-77.8594413,True,US,USA
"Lancaster, Lancaster, Pennsylvania, USA",,,1,,,,40.0379958,-76.3056707,True,US,USA
"Greensburg, Westmoreland, Pennsylvania, USA",,,1,,,,40.3024514,-79.5443274,True,US,USA
"Franklin, Pennsylvania, USA",,,1,,,,39.9259345,-77.7485516,True,US,USA
"Hillsboro, Hillsborough, New Hampshire, USA",,,1,,,,43.1306345,-71.975915,True,US,USA
"Concord, Merrimack, New Hampshire, USA",,,1,,,,43.207178,-71.537476,True,US,USA
"Hampton, Rockingham, New Hampshire, USA",,,1,,,,42.9417199,-70.8378746,True,US,USA
"Hillsborough, New Hampshire, USA",,,1,,,,42.9373379,-71.751376,True,US,USA
"Fairfield, Franklin, Vermont, USA",,,1,,,,44.8016403,-72.945525,True,US,USA
"Albany, New York, USA",,,1,,,,42.6511674,-73.754968,True,US,USA
"Culpeper, Culpeper, Virginia, USA",,,1,,,,38.4733823,-77.9961275,True,US,USA
"Menands, Albany, New York, USA",,,1,,,,42.6920233,-73.7245639,True,US,USA
"Englewood, Bergen, New Jersey, USA",,,1,,,,40.8929329,-73.9726508,True,US,USA
"Colorado Springs, El Paso, Colorado, USA",,,1,,,,38.8339578,-104.825348,True,US,USA
"Mount Kisco, Westchester, New York, USA",,,1,,,,41.2042616,-73.7270761,True,US,USA
"West Chester, Chester, Pennsylvania, USA",,,1,,,,39.9597213,-75.6059638,True,US,USA
"Point Pleasant, Clermont, Ohio, USA",,,1,,,,38.8945107,-84.2338243,True,US,USA
"Grants Tomb, Riverside Park, New York, New York, New York, USA",,,1,,,,40.8068797,-73.9686596,True,US,USA
"Mount McGregor, Moreau, Saratoga, New York, USA",,,1,,,,43.1982984,-73.7497,True,US,USA
"White Haven, St Louis, Missouri, USA",,,1,,,,38.6280278,-90.1910154,True,US,USA
"Bethel, Clermont, Ohio, USA",,,1,,,,38.9636771,-84.0807664,True,US,USA
"San Diego, San Diego, California, USA",,,1,,,,32.7174202,-117.162772,True,US,USA
"Sandberg, Los Angeles, California, USA",,,1,,,,34.726046,-118.681498,True,US,USA
"Washington, Wisconsin, USA",,,1,,,,43.3734986,-88.2370888,True,US,USA
"Hardscrabble, Somerset, New Jersey, USA",,,1,,,,40.7498609,-74.5676751,True,US,USA
"Los Altos, Santa Clara, California, USA",,,1,,,,37.3790629,-122.116578,True,US,USA
"Adrian, Lenawee, Michigan, USA",,,1,,,,41.8975152,-84.0373054,True,US,USA
"San Diego, California, USA",,,1,,,,32.7174202,-117.162772,True,US,USA
"Capri, Napoli, Campania, Italy",,,1,,,,40.5488429,14.2283708,True,IT,Italy
"Warwick, Cecil, Maryland, USA",,,1,,,,39.4167785,-75.7782679,True,US,USA
"Orange, Ashland, Ohio, USA",,,1,,,,40.9470142,-82.282169,True,US,USA
"Lakeview Cemetery, Cleveland, Cuyahoga, Ohio, USA",,,1,,,,41.5116874,-81.5888347,True,US,USA
"Elberon, Monmouth, New Jersey, USA",,,1,,,,40.2692785,-73.9918038,True,US,USA
"Cleveland, Cuyahoga, Ohio, USA",,,1,,,,41.4996574,-81.6936772,True,US,USA
"Garrettsville, Portage, Ohio, USA",,,1,,,,41.284222,-81.096486,True,US,USA
"Hiram, Portage, Ohio, USA",,,1,,,,41.312555,-81.14371,True,US,USA
"Williamstown, Berkshire, Massachusetts, USA",,,1,,,,42.7135472,-73.2094566,True,US,USA
"Mentor, Lake, Ohio, USA",,,1,,,,41.6664781,-81.3399769,True,US,USA
"Falmouth, Barnstable, Massachusetts, USA",,,1,,,,41.5514979,-70.6147519,True,US,USA
USA,,,1,,,,39.7837304,-100.445882,True,US,USA
"Spiegel Grove, Fremont, Sandusky, Ohio, USA",,,1,,,,41.340429,-83.1305712,True,US,USA
"Delaware, Delaware, Indiana, USA",,,1,,,,40.2445757,-85.3962329,True,US,USA
"Fremont, Sandusky, Ohio, USA",,,1,,,,41.3473413,-83.1134972,True,US,USA
"Chillicothe, Ross, Ohio, USA",,,1,,,,39.3331197,-82.9824019,True,US,USA
